idatracacao,,
0,idatracacao,1
1,788883,1
2,751889,2
3,797313,1
4,794159,2
5,794200,1
6,761217,1
7,794196,1
8,800553,4
9,784016,3
10,802142,1
11,811514,2
12,801565,2
13,788167,1
14,783102,1
15,808723,1
16,754727,1
17,754708,1
18,775454,1
19,812660,2
20,747662,1
21,764881,2
22,775033,1
23,735424,1
24,806163,2
25,770271,1
26,779943,1
27,809311,1
28,789418,4
29,800213,2
30,805398,1
31,782153,1
32,805721,1
33,834485,1
34,762331,2
35,746535,1
36,769056,2
37,760759,1
38,791214,1
39,773672,1
40,757481,1
41,747663,1
42,835566,1
43,738310,1
44,735434,1
45,748221,1
46,736957,1
47,746129,1
48,748579,1
49,748577,1
50,785656,1
51,748215,1
52,746081,1
53,745587,1
54,746077,1
55,745630,1
56,746087,1
57,745402,1
58,800332,1
59,799223,1
60,794929,1
61,746084,1
62,752732,1
63,806130,1
64,746112,1
65,750866,1
66,751470,1
67,750774,1
68,747458,1
69,748217,1
70,748209,1
71,748599,1
72,798345,1
73,751839,1
74,785998,1
75,748584,1
76,795448,1
77,768854,1
78,756661,1
79,768853,1
80,795384,1
81,798386,1
82,803049,1
83,740852,1
84,785468,1
85,771145,1
86,779646,1
87,747647,1
88,785481,1
89,769320,1
90,748204,1
91,795282,1
92,748208,1
93,747740,1
94,803584,1
95,747712,1
96,748225,1
97,786002,1
98,745644,1
99,756662,1
100,751540,1
101,751554,1
102,756222,1
103,753348,1
104,753607,1
105,753384,1
106,747341,1
107,806008,1
108,753540,1
109,753603,1
110,797086,1
111,753569,1
112,753976,1
113,744741,1
114,745408,1
115,744744,1
116,745430,1
117,743215,1
118,744700,1
119,753864,1
120,751536,1
121,744659,1
122,744665,1
123,753041,1
124,795633,1
125,753042,1
126,751511,1
127,751564,1
128,751571,1
129,751567,1
130,751533,1
131,799837,1
132,751581,1
133,757031,1
134,745790,1
135,800036,1
136,759574,1
137,747442,1
138,751594,1
139,745792,1
140,802682,1
141,756227,1
142,756228,1
143,795947,1
144,751544,1
145,797618,1
146,746435,1
147,792388,1
148,747345,1
149,751527,1
150,747449,1
151,751508,1
152,747455,1
153,747446,1
154,774114,1
155,760628,1
156,760773,1
157,760632,1
158,760572,1
159,759869,1
160,760777,1
161,777627,1
162,791015,1
163,735460,1
164,760563,1
165,760568,1
166,759781,1
167,777825,1
168,761311,1
169,761312,1
170,761742,1
171,777826,1
172,760205,1
173,792279,1
174,760091,1
175,763343,1
176,760404,1
177,760417,1
178,778124,1
179,790857,1
180,763175,1
181,763155,1
182,777635,1
183,777632,1
184,777638,1
185,791292,1
186,771850,1
187,761838,1
188,763003,1
189,791525,1
190,761743,1
191,742188,1
192,735803,1
193,763527,1
194,742187,1
195,742197,1
196,763524,1
197,742243,1
198,762201,1
199,742248,1
200,778207,1
201,735791,1
202,735796,1
203,766111,1
204,790665,1
205,735894,1
206,790726,1
207,790666,1
208,776903,1
209,789206,1
210,789970,1
